country,transfers,transfers eq uniform tax,real income change,gdp per capita,real income change equivalent uniform tax
SVK,-13.264435376756415,-141.92711027201963,-0.2534988109057723,0.03656054705757618,0.22319189178929832
CHE,-802.2372048819154,-940.9269008888634,0.37631501569139747,0.14165236519146332,0.6538288296285444
LTU,45.2841658741485,-130.7318508469235,-0.41559959361818777,0.03389553690403833,0.16108603562217105
BGR,10.802617037416745,-85.25337784884427,-0.3196890330272373,0.018120933837622522,0.30172962914924994
GBR,-143.37673315683782,-124.52643983620078,-0.11066098086038867,0.07839590258871107,-0.14166830753405968
FRA,-213.99218211796207,-242.83323831431647,-0.040705037155286394,0.08607181998587213,0.011475123513382535
BEL,-360.3303359787331,-555.1439229519865,0.02354740455510207,0.11524966868699768,0.22807405428708627
PRT,-96.11220520025908,-163.0925559748095,-0.08527479415570971,0.04242320418552884,0.13095822419799674
FIN,-191.19414101721978,-344.1748510431345,-0.0957506889813664,0.09344717271675759,0.08312399625178823
CZE,-56.02356610817874,-197.79421445849295,-0.13410493714028915,0.04224127216857953,0.3710128057193396
DEU,-324.92596761945373,-452.19884642153744,0.11778635600838694,0.08643629735371229,0.4060084617145465
HUN,9.22294014430684,-96.53618845720976,-0.3374827000962033,0.0304905652579658,0.1434587987838576
IRL,-1398.1663115683446,-1587.2831286548203,0.9879140863024771,0.15496313563024788,1.5974547636389946
ROU,69.34419721909373,-30.60818306837265,-0.6070204791345679,0.02530401659124571,-0.186649821688456
POL,79.9441629672709,-38.10094076663861,-0.5991786150179368,0.029925477968025315,-0.08490404098384641
MLT,59.265963551383116,-378.5583079339596,-0.5076173051899557,0.05929889258848601,0.6841932155320141
LVA,126.09768845316133,-47.693760954135946,-0.7113399158547473,0.032234692249887335,-0.13781663727699955
SWE,-239.33878785032445,-382.31949997724405,-0.044200228328694635,0.09656081397106442,0.1617928540333491
CYP,151.37438113720904,-1.2421869622934727,-0.7499677211954769,0.03564447739418383,-0.39092260716562244
SVN,7.416857317503181,-174.47588827532525,-0.33669295817578826,0.04865186590146054,0.20795312228754081
EST,423.73834600772824,137.02754051913908,-1.4514911843453326,0.040590568301931224,-0.6436602273655612
